Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCC54,OUT027,5641.628090659976
FDP08,OUT018,2802.992036073376
FDU44,OUT046,3039.468487499978
DRG39,OUT035,869.1348202556379
FDU32,OUT049,1979.271517481391
FDY27,OUT049,2676.630122945473
NCP54,OUT013,2136.6039779035345
NCZ41,OUT049,1937.955015773459
DRL49,OUT013,2379.9388961859254
FDI05,OUT018,1192.2950607887972
FDY56,OUT045,3555.5143262688844
DRC13,OUT013,1950.924014651179
NCV29,OUT017,2894.310922637139
FDR24,OUT049,1473.4737901611436
FDZ34,OUT018,3136.5720114297565
FDP37,OUT035,2174.248610084547
FDX08,OUT027,4788.9142315833005
FDS57,OUT045,2469.374315712022
NCG18,OUT049,1919.085525080663
FDK25,OUT018,2433.939249172325
FDH53,OUT049,1364.1601279135361
DRI59,OUT018,3438.1378243062045
FDA52,OUT046,2944.026214485178
FDT20,OUT010,-34.00716601739244
FDE36,OUT019,629.2617215091052
FDI24,OUT017,3279.658076411627
FDB28,OUT018,2666.293317282196
FDV11,OUT017,2693.817987208076
FDP01,OUT046,2494.972543760401
FDD34,OUT027,4103.831521118385
FDJ50,OUT027,1577.5889324026512
FDZ44,OUT013,1983.0906883444604
DRO59,OUT035,1155.6152070055505
DRB48,OUT045,615.7783376205576
FDR21,OUT018,2515.4410409228826
NCE42,OUT010,1249.1133806890648
FDO23,OUT046,1463.2333743457757
NCE30,OUT018,3242.880213645874
FDQ22,OUT035,628.1033136740045
FDY01,OUT045,1793.6608872066026
FDS08,OUT017,2665.1567603370986
FDG28,OUT018,3177.8218688339953
FDQ51,OUT018,619.5081851823323
FDB05,OUT017,4011.8959352080587
FDO56,OUT049,1764.3561397579838
FDE02,OUT018,1191.1899022310117
FDN45,OUT017,3559.224213443415
FDS09,OUT013,766.9051098591974
NCA54,OUT018,2732.0998518188244
FDP09,OUT010,846.3963408843143
FDC53,OUT045,1566.981057584914
NCM55,OUT017,3171.049194457315
FDL09,OUT018,2220.297718104509
FDA11,OUT019,-158.70019051752337
FDA50,OUT045,1545.017600797181
FDC23,OUT017,2924.4325264381787
FDE22,OUT049,2752.1524688147974
FDD23,OUT046,2924.4956025427177
NCA29,OUT049,3068.7806582068656
FDK38,OUT046,2391.1535449311946
DRC13,OUT046,1930.575287130584
NCP43,OUT049,2840.011384181915
FDX28,OUT049,1801.711925632471
FDF08,OUT049,1464.8111011229073
FDZ33,OUT046,2396.179300478385
FDD10,OUT049,2776.4235857845742
FDO58,OUT017,2572.866934082179
FDI50,OUT017,3796.392377111145
FDO58,OUT045,2434.2239131875194
FDX08,OUT013,3079.8521991055723
NCK17,OUT010,-38.88009667132598
FDF39,OUT035,4016.4271670786748
FDU45,OUT010,305.247238679502
NCJ18,OUT018,1669.1301964265813
DRC27,OUT019,786.0530647594236
DRC25,OUT035,1499.0446923805348
FDU59,OUT035,2455.6017025947967
FDU28,OUT035,2941.7505029603485
NCP30,OUT046,709.0850674470527
FDB39,OUT018,633.4451054744864
FDE41,OUT013,1613.8086920249118
DRH11,OUT010,-385.672138119659
FDA58,OUT045,3756.960045477357
FDU50,OUT046,1913.546043317121
FDM34,OUT013,2144.2299782772507
FDM44,OUT027,2631.0871039666617
FDR39,OUT045,2865.4705640236134
FDM25,OUT045,3073.5761893517547
FDQ49,OUT049,2532.8195664001437
DRH25,OUT018,784.4923249614205
FDM09,OUT027,4556.391170662625
FDL44,OUT019,544.3056296033159
NCR42,OUT018,394.70955291809116
DRL59,OUT046,961.2923103572081
FDX43,OUT013,2584.873668148613
DRK47,OUT010,798.8103870321294
FDU48,OUT018,1807.5171640266879
FDY12,OUT045,657.7217828564438
NCN43,OUT018,1754.504017897935
NCM55,OUT018,2616.846465048748
FDQ21,OUT027,3689.259467605205
FDX13,OUT035,4080.466715626514
NCK30,OUT027,6002.123533555194
FDG20,OUT049,2959.0620373357215
DRG27,OUT017,661.242885590838
FDY14,OUT018,3806.1049220535015
FDP59,OUT035,1563.6865724122324
FDU60,OUT017,2687.9855727608506
NCC18,OUT019,542.7164346859322
DRJ39,OUT017,3445.9088133394184
FDS07,OUT049,1969.7141853272717
FDM08,OUT027,5702.327287679239
FDP51,OUT045,2211.4527332767207
FDU16,OUT035,1286.5839641115813
FDH12,OUT013,1763.2509812001983
DRE48,OUT010,663.779169119563
NCL42,OUT027,5641.628090659976
FDR21,OUT045,2730.4723945636783
NCW29,OUT035,2343.0073975985333
FDO11,OUT013,4182.176014755351
NCM31,OUT049,2344.835757565746
FDV35,OUT019,479.260819688649
FDF58,OUT017,1159.1752087726986
NCE43,OUT049,3044.3600985124403
FDA02,OUT035,2439.5845218344516
DRL37,OUT010,-1.3899631114805182
FDR24,OUT018,1311.8394718450265
FDW59,OUT049,1307.294014519313
FDS22,OUT049,895.42717185327
FDW24,OUT017,758.5854682083476
FDU24,OUT035,1695.4302015157875
FDA21,OUT027,4967.3844537579525
FDH58,OUT027,3324.7898430288083
FDW36,OUT018,1438.8973266618952
FDI45,OUT027,4771.53073805528
FDU01,OUT018,2702.103225370799
FDF35,OUT027,2599.311954468325
FDU43,OUT019,974.399588696389
FDE24,OUT019,438.6249410811127
FDK50,OUT049,2696.261851083729
FDG31,OUT045,978.0039827718812
FDC60,OUT045,1791.1797842814667
FDL36,OUT013,1568.474427689669
FDP21,OUT013,3394.792177269481
FDW16,OUT045,1443.8923304971809
FDX02,OUT017,3616.7623289021412
FDQ58,OUT027,3798.475607865095
FDT51,OUT046,1802.0466065046494
FDD59,OUT049,1252.7155657462552
NCM42,OUT018,1670.674465528139
FDA57,OUT018,592.7792958066365
FDZ48,OUT035,1881.771846544073
FDE46,OUT045,2381.1125912209654
NCZ30,OUT019,108.24648590911103
FDB56,OUT017,2846.426583108246
FDA25,OUT027,2496.148831625138
FDD20,OUT013,2309.9569899026474
FDL25,OUT013,1662.658499988709
NCO18,OUT049,3117.667396970978
FDJ45,OUT017,698.7892228455858
FDR12,OUT035,3065.1185947735007
NCF19,OUT010,-12.812141329498848
FDK25,OUT046,2671.091966480155
NCR17,OUT046,1752.2103853243027
FDC52,OUT046,2491.641977684431
NCA54,OUT017,3101.109036421158
FDR45,OUT010,820.31941724942
NCM19,OUT049,1978.0769310845164
FDF39,OUT027,6150.1316467096485
FDX23,OUT049,1657.9436530093499
FDD58,OUT027,2890.7784858749105
FDX28,OUT013,1915.7863083128093
NCD31,OUT013,2860.926862110551
FDU57,OUT018,2178.337352186569
FDI27,OUT046,608.6168955886972
NCM42,OUT046,1922.2820360526853
FDD32,OUT027,2394.747599628646
FDI34,OUT013,3532.940265931403
NCM29,OUT049,2092.2614246606267
FDG46,OUT018,1683.538470454583
DRC01,OUT010,-309.3503994211646
FDB15,OUT027,6033.893676458618
NCA17,OUT027,3717.0056453487095
FDF10,OUT046,2529.7176585380876
FDR26,OUT027,4230.775746379321
FDI02,OUT049,1859.9051765431925
NCM54,OUT010,447.61321971296803
FDF14,OUT013,2462.05716087224
FDJ33,OUT010,59.3151056383432
FDM20,OUT035,4010.6742391734647
FDC03,OUT027,5365.869224051714
NCX05,OUT046,1918.0177180248231
NCM41,OUT027,2376.808848137804
NCU29,OUT010,383.6791311716242
FDQ59,OUT017,1368.8072394579265
FDH46,OUT010,-161.19449145442127
FDH09,OUT013,798.8636322138267
NCD06,OUT045,663.6091255379389
FDC15,OUT035,2463.3421454091495
DRD37,OUT027,1357.0728343927544
FDT28,OUT027,4543.052382373862
FDR28,OUT027,4639.656476046485
FDT38,OUT017,1433.8578393536777
FDV34,OUT027,1853.8008646551607
FDY52,OUT035,1195.9700888190507
FDB34,OUT013,1549.3561351058472
DRL23,OUT018,1575.3801119087284
DRB24,OUT046,2506.9625073540333
FDJ50,OUT046,876.5788664388011
FDQ49,OUT035,2480.2690131063177
FDP20,OUT035,2018.5647079902435
FDV19,OUT027,4510.437387356099
NCR54,OUT045,3183.6713449212575
FDO09,OUT010,935.4945134190266
FDS57,OUT018,2162.7182923007304
FDN10,OUT049,1867.0623000968747
FDV23,OUT049,2024.453361833334
FDY28,OUT049,3717.4242736757656
DRG51,OUT013,2860.926862110551
FDD45,OUT019,-127.19108283960772
NCL18,OUT027,4564.717479830838
NCM29,OUT013,2092.2614246606267
FDF17,OUT027,5094.394718203351
FDE22,OUT017,2696.6530571340254
FDQ22,OUT017,628.1033136740045
FDS01,OUT013,2783.0050122863945
FDW35,OUT027,1424.7982484754257
FDJ33,OUT046,2046.967968460311
NCF54,OUT035,2819.5382545443213
FDE09,OUT013,1852.7971638669708
NCE06,OUT045,2388.375610749821
DRH49,OUT049,1266.7309839658135
FDY43,OUT045,2928.3754191139733
NCT05,OUT017,4048.5348349514193
FDZ34,OUT045,3469.962242016489
FDL38,OUT017,1493.0432185796542
FDZ31,OUT017,3177.0272836690337
FDR14,OUT035,842.1562455842958
NCN54,OUT049,1318.3762316523819
NCC42,OUT027,3940.9064470788667
FDK08,OUT017,1768.1933051388755
FDP59,OUT013,1487.9498108493815
FDV22,OUT035,2687.932957036237
FDD33,OUT035,3649.213286223873
DRE60,OUT027,5679.445891182319
FDK52,OUT046,3526.3980999382147
FDA02,OUT017,2439.5845218344516
FDM56,OUT049,1818.174984576328
FDE57,OUT035,2439.820702229645
FDM32,OUT045,1324.5273229849072
NCQ30,OUT027,3529.409629433012
FDQ27,OUT027,3190.71027126301
FDT60,OUT027,3401.305313818936
FDU43,OUT049,3636.461355576737
NCO55,OUT035,1716.8715406991475
FDG02,OUT045,3377.7543481107923
FDJ28,OUT013,3322.523354004915
FDP40,OUT045,1945.6188358824213
FDJ38,OUT045,3224.925774326938
NCC54,OUT017,3921.909384015807
NCZ41,OUT046,1927.0853155492782
FDK38,OUT019,405.7306346256563
FDU52,OUT013,2635.01904528354
FDC40,OUT046,1242.3546330672057
NCR30,OUT017,1183.7636794009118
NCN18,OUT017,1945.4754688596302
FDB50,OUT035,1225.1664952385663
FDG04,OUT013,3156.860440206891
FDR26,OUT035,2686.8804142030654
NCT17,OUT018,2868.094241443218
FDX35,OUT027,5051.778707980052
FDS12,OUT046,2127.699496580209
NCZ29,OUT027,3135.1855532263367
FDB38,OUT010,491.23567847061537
FDP12,OUT013,558.0621374400623
FDP22,OUT046,840.4655030866151
FDS26,OUT018,3732.902678596015
FDR52,OUT046,3253.7141511890754
DRJ13,OUT046,2769.72519429862
FDU48,OUT027,3195.3369932445235
FDE29,OUT035,1079.249349147835
NCT29,OUT049,2005.3676795018362
DRK37,OUT018,2906.694907257669
FDK55,OUT046,1403.9124679751546
FDR07,OUT046,1379.449291327658
FDO21,OUT027,5098.798316241893
FDK46,OUT049,4047.4293277537304
FDB12,OUT045,1715.5267842375745
FDT31,OUT027,4705.227407298622
FDJ33,OUT045,2028.2562090205304
FDC26,OUT027,3126.0200501855315
NCQ02,OUT045,3204.010718676783
FDP08,OUT010,836.8041195866997
FDB11,OUT027,5360.811839843637
FDV55,OUT013,2406.2396395847427
FDW20,OUT049,1824.979833826819
NCJ18,OUT019,161.57472007294461
FDC41,OUT018,1116.0441732375987
FDE14,OUT027,2589.825727977577
FDG35,OUT013,2452.038450955386
FDF45,OUT035,1051.029118211732
FDS19,OUT027,2205.593258491934
FDS58,OUT019,398.3630836559433
FDA26,OUT017,3716.363023519981
FDM32,OUT049,1318.3762316523819
FDL45,OUT046,2130.607208333287
FDZ55,OUT049,2450.798506052016
FDY37,OUT049,2366.4520635227127
FDO46,OUT046,2879.912755711276
FDQ60,OUT046,2024.5151381219553
FDA19,OUT018,1996.2541971361234
FDL15,OUT046,2395.3699393605616
FDM10,OUT018,3048.6862407734448
NCL05,OUT017,779.4787000832971
DRK49,OUT010,-16.194980037737
NCE18,OUT027,5824.926324760498
FDG40,OUT049,630.3396971224437
DRI59,OUT045,3724.593960457372
FDK28,OUT035,3298.39799794421
NCD06,OUT019,15.508505701754087
FDO11,OUT019,1045.2254550538973
FDK27,OUT046,1989.1035367631519
FDT43,OUT027,1343.165281147181
FDD38,OUT018,1509.571945322683
FDA16,OUT049,3944.4080521652527
FDL14,OUT027,3944.9626879841944
NCM17,OUT049,589.0810556016686
FDD20,OUT045,2280.3755302386844
FDA40,OUT045,1432.7608650793518
FDL43,OUT045,1090.4983784911717
FDV15,OUT045,1774.1271889058053
FDE52,OUT046,1420.7138177845275
NCL17,OUT010,381.47112512050893
NCJ31,OUT045,3523.4806391090697
FDR60,OUT045,1239.0319227967957
NCA18,OUT035,1791.1497520733433
FDS21,OUT027,1863.582744483046
FDW09,OUT035,1367.8567208188344
FDL26,OUT035,2463.3421454091495
FDS47,OUT018,1245.5554311100086
FDC39,OUT046,3365.026335901933
FDT51,OUT035,1845.6880082559087
FDK40,OUT035,4252.524223263245
NCG19,OUT045,3550.706431354757
FDZ07,OUT046,1043.363409645239
FDF08,OUT027,2205.593258491934
FDO04,OUT013,919.3751907931737
FDK41,OUT018,1168.1188385909425
FDP15,OUT049,3942.4637004371953
NCD43,OUT018,1305.5281371524748
NCP18,OUT013,2820.156756658718
FDZ51,OUT046,1449.5624251766062
DRH13,OUT035,1711.0081026721928
FDF38,OUT045,562.2569761416488
NCI43,OUT045,767.8691239639827
FDM38,OUT027,2184.1006159614726
FDS03,OUT013,1128.9634313194404
DRJ47,OUT017,2819.5382545443213
FDT50,OUT010,-167.68783812462007
FDV02,OUT046,2759.7245791042064
NCG18,OUT017,1942.863231237224
FDW52,OUT046,2822.477661947753
FDS40,OUT035,599.474809124318
FDN31,OUT017,3194.5342732739928
FDA37,OUT045,1979.0738702822632
FDA15,OUT046,4121.4868838853035
FDL39,OUT046,2978.1372974690566
FDJ53,OUT045,1994.8719021693712
FDX22,OUT013,3657.7213618405663
NCZ42,OUT045,3826.8209958823563
FDD56,OUT027,4938.101948179359
FDD40,OUT017,3161.1208219090167
FDS50,OUT013,3808.0534269649534
NCN14,OUT013,2783.102977984485
FDT15,OUT013,3274.0628787096707
NCS18,OUT027,2626.327702365091
NCO26,OUT010,25.82929865277964
FDF58,OUT018,965.2445201048105
NCB19,OUT013,1656.6804107769901
FDH26,OUT017,2244.073173909127
DRB24,OUT027,4396.0915111572285
FDA49,OUT018,1199.775313575858
FDB32,OUT045,1529.6543460441926
FDI36,OUT017,3426.0351374455
NCA17,OUT010,539.2698114865407
FDH22,OUT013,2119.447962183268
NCM26,OUT018,2185.7749871083347
FDT15,OUT027,5108.921754103098
FDB16,OUT018,1085.0304177704143
NCP54,OUT027,3254.494920922846
FDJ36,OUT013,1653.5228975418333
FDO28,OUT045,1932.2957407199933
FDU09,OUT013,871.6387745357258
FDF29,OUT017,2192.737262170353
FDY08,OUT013,2417.6331865567654
DRJ59,OUT018,498.27253752731497
FDT23,OUT027,2466.1897013713533
FDU15,OUT018,593.9685436343725
FDT47,OUT013,1988.5711677693625
FDI53,OUT019,443.0845454592194
FDR59,OUT018,3488.448032491617
FDD53,OUT035,671.238423348257
FDY51,OUT017,3649.213286223873
FDT04,OUT049,696.1620293531538
FDU51,OUT049,2855.6492331710774
FDG14,OUT035,2572.013573289778
NCU06,OUT045,3835.2254185274373
DRG25,OUT046,3216.768864407855
DRH49,OUT035,1342.4677455286644
FDN15,OUT035,2462.4024100260453
FDL43,OUT018,829.0454580587332
NCT18,OUT049,3138.277492930236
NCB31,OUT013,3458.946575963551
FDK57,OUT035,1796.0226827272768
FDY04,OUT019,528.0272946330812
NCP54,OUT046,2125.7342776793535
FDF41,OUT013,3743.1914896400517
FDM01,OUT045,1810.4032894695097
FDW03,OUT045,1979.5075054627823
FDF28,OUT045,2113.0006074512903
FDY37,OUT017,2423.5545693471195
FDQ03,OUT017,3879.4254706545285
FDP51,OUT027,3770.4282178239796
FDJ40,OUT017,1968.9714896409746
FDC32,OUT049,1474.1030745699566
DRI49,OUT027,2194.1394917999255
NCW54,OUT017,928.225201633923
FDF09,OUT017,464.2668939635577
FDP45,OUT018,3472.538357158647
DRJ23,OUT018,2569.1672195839005
FDS59,OUT017,1967.6372089878014
FDY08,OUT046,2397.28445903617
FDX16,OUT049,2406.2396395847427
FDY16,OUT018,2560.592753288654
FDK32,OUT035,2603.304020646864
FDQ22,OUT013,626.434239900712
NCC31,OUT018,2218.2210286171658
FDG58,OUT049,2618.608015177229
DRF48,OUT013,2858.113165485587
DRH36,OUT049,1246.1444535936932
NCR30,OUT035,1183.7636794009118
FDB03,OUT019,983.5777764946243
FDZ28,OUT027,3181.1226206031697
FDR35,OUT017,3532.043671659557
DRD15,OUT027,5895.568699447716
FDJ33,OUT019,48.445405414162266
FDA56,OUT010,65.69508800525018
FDP56,OUT046,651.4220945733705
NCT30,OUT046,687.0558458108829
FDK15,OUT017,1776.7747868708302
FDH44,OUT018,1921.6094881720674
FDV01,OUT013,2428.0120274070982
DRG03,OUT017,2451.5977271004704
FDG50,OUT027,2704.4177288445912
FDR16,OUT010,1108.048738958855
FDZ60,OUT046,1523.1922423374724
DRG03,OUT045,2389.2445659094283
FDS56,OUT018,3849.1379944857026
FDU33,OUT045,632.6202053864998
DRD27,OUT035,1607.7448145104293
FDW22,OUT046,3753.0416742044586
DRA24,OUT045,2430.456141091371
FDF38,OUT049,591.8384358056117
FDX48,OUT013,2650.9488175269585
FDS58,OUT018,2397.2452418786443
FDC32,OUT046,1463.2333743457757
NCQ29,OUT045,3761.67345297032
DRK39,OUT018,1278.382047656834
NCS38,OUT017,2002.4682533523185
DRO47,OUT013,1758.3780505462648
DRG27,OUT027,1364.6761669336558
FDC57,OUT027,4992.6788014799695
FDS55,OUT046,2332.1588291626667
NCJ06,OUT018,1716.48456300614
FDO01,OUT019,329.8054091928301
NCM55,OUT045,3108.696033266273
FDC52,OUT049,2502.511677908612
FDQ15,OUT045,1272.5164370181844
NCT30,OUT027,1513.5000332375862
NCR42,OUT027,1065.5577362368654
FDD28,OUT035,910.972405754089
FDQ34,OUT049,1744.0030853437518
FDZ12,OUT027,4112.464476821028
DRE13,OUT019,-281.17244869521767
NCN07,OUT019,436.7435194887871
FDM28,OUT035,2990.7285803050154
FDI10,OUT017,2707.137704197378
FDQ25,OUT013,2607.064774311766
FDA38,OUT010,988.6299942580242
DRI13,OUT049,3487.9123516580553
FDY20,OUT027,2109.43702759024
NCZ53,OUT035,2904.657003651258
NCM31,OUT013,2338.0084298001652
DRB01,OUT017,3254.8800012745987
DRF37,OUT046,3926.0652361430225
NCF42,OUT049,2810.9288522862375
FDF16,OUT018,2113.6478438540908
FDB41,OUT013,820.5069053621197
FDR34,OUT013,3813.6129968229243
FDR15,OUT018,2407.1519970921863
NCV42,OUT019,20.8655408509796
FDW51,OUT035,3500.205950228035
FDU36,OUT017,1885.1336419080671
FDX60,OUT049,1338.2718211022693
FDY03,OUT035,1882.8770051018585
FDW55,OUT045,3749.937432896442
FDT01,OUT010,742.2883730569097
FDG58,OUT013,2513.667549484672
FDK21,OUT017,4347.044752260262
NCS41,OUT019,538.351798617445
FDS10,OUT045,2758.3944489744554
NCT53,OUT046,2713.1705692856904
FDJ28,OUT018,2976.806843633246
FDX44,OUT045,1583.1220738031636
FDT20,OUT018,473.8879441615946
FDO44,OUT017,2002.4858868543502
NCX17,OUT049,3365.587043775607
FDY01,OUT017,1915.7196116236596
FDJ12,OUT027,5421.94088110339
DRK35,OUT018,408.14213495235333
FDD47,OUT019,627.4407706815688
NCM53,OUT035,1772.1320236918568
FDO45,OUT013,1398.8389951575284
NCM42,OUT010,34.386940605993864
FDE04,OUT046,2860.501162955019
NCI30,OUT027,6087.829989925369
FDZ19,OUT013,2735.5227793687545
FDW57,OUT013,2823.1339088775812
FDA25,OUT013,1752.080612539053
FDT22,OUT046,923.9608963212584
FDP51,OUT013,1936.1997881138961
FDD48,OUT027,3443.392911884279
FDY39,OUT035,3537.119407982312
FDO48,OUT010,739.4546239844996
FDD23,OUT027,4719.238519587684
DRN35,OUT027,824.5191060916693
FDT01,OUT035,3468.28086198444
FDC20,OUT010,79.06501993138518
DRJ35,OUT035,885.6705297002321
FDB32,OUT046,1548.3661054839745
FDL24,OUT046,3274.0060085453797
NCV42,OUT035,1959.096110038364
FDZ46,OUT046,1832.7902385596358
FDC15,OUT013,2406.2396395847427
FDD08,OUT019,-26.19958438733513
FDY50,OUT049,1555.358320687275
FDD36,OUT013,2233.7126452969933
FDG57,OUT027,1499.4944981643655
FDL21,OUT018,545.5830033580994
FDN16,OUT027,2629.927428079973
FDJ09,OUT027,1294.5434103732132
FDS01,OUT010,378.2885290930109
FDV33,OUT017,4075.5850256377666
DRE12,OUT017,1851.4819939873853
FDR07,OUT013,1483.750730950691
FDP48,OUT010,660.0298429756593
NCB55,OUT035,908.349732995407
FDQ08,OUT013,1071.61660339744
FDR34,OUT035,3870.715502647331
FDO33,OUT046,1922.8906486787566
FDP13,OUT045,419.72271031547825
FDX12,OUT049,3875.487002405338
NCT06,OUT049,2728.4082122271543
FDR16,OUT019,1122.1099545694856
FDE36,OUT046,2784.311417456886
FDZ36,OUT049,2944.643472798842
FDV13,OUT045,1425.9010360194434
NCZ17,OUT035,563.1705690649142
FDU56,OUT045,2963.058808445709
FDM09,OUT035,2739.594782247552
FDV02,OUT017,2803.3659808554667
FDS34,OUT018,1688.371793711026
FDA11,OUT049,1716.2311704386748
FDP09,OUT017,3260.674105014944
FDB29,OUT027,2661.474636756406
FDT19,OUT017,3278.4365860458615
DRH15,OUT017,650.3782747252449
FDY38,OUT046,3714.6135252603667
FDF14,OUT027,4006.8983961516087
FDN48,OUT010,240.2769765849694
FDQ12,OUT013,3625.9206119932082
NCJ43,OUT045,2634.2255130182825
FDE17,OUT019,521.6579586312025
FDB05,OUT035,3914.567451129873
FDH10,OUT045,2710.1782189418705
NCR06,OUT017,713.86559259961
FDU32,OUT018,1688.2371373849905
FDD56,OUT049,2959.0620373357215
FDO36,OUT018,2515.4410409228826
FDH16,OUT010,80.9101051902335
FDX10,OUT018,354.5253791430364
FDZ37,OUT017,1548.9380630665848
FDU31,OUT010,937.9148004520504
DRC49,OUT049,2317.503106643024
FDL15,OUT045,2376.6581799207797
FDN32,OUT019,639.7394447150069
DRH59,OUT027,1806.9049853600968
NCU29,OUT049,2437.5602476808526
FDR37,OUT019,786.7642178927589
FDS14,OUT018,2127.2862801707574
FDU02,OUT027,5955.114964186777
FDJ08,OUT035,3210.8446323060857
NCZ06,OUT045,3834.59835396557
FDO31,OUT049,1528.846113139541
FDH31,OUT018,1340.6105135969037
FDS58,OUT017,2721.0513235021244
NCA53,OUT027,1404.3940274885863
FDF50,OUT046,3330.4672217849284
NCW42,OUT049,3532.3948695084623
NCQ17,OUT045,2671.263531844791
FDK51,OUT018,3760.6023139892827
NCW41,OUT010,537.6209406477619
NCR29,OUT017,902.5304534480925
FDB08,OUT019,327.97081137931997
FDA40,OUT027,2220.202498666135
FDL14,OUT018,2136.7469866224214
FDB47,OUT046,3458.015131521149
FDO03,OUT035,3925.0365245331545
DRK13,OUT019,689.2189460431703
FDX13,OUT010,905.8459339263602
FDF52,OUT046,2923.3904439849325
FDT11,OUT013,3006.497749593995
FDB08,OUT013,2399.845647415956
FDQ28,OUT018,2497.1098790966794
FDD29,OUT045,3840.565409171648
NCQ29,OUT027,5726.406681537464
NCO02,OUT013,953.777993477546
FDR56,OUT010,548.2517908255195
NCM54,OUT049,2118.689818358747
FDP51,OUT035,1968.9714896409746
FDT38,OUT013,1410.0801331971168
FDZ20,OUT018,3691.673800788759
FDJ53,OUT013,2024.453361833334
FDX13,OUT049,4074.176388240475
FDP58,OUT035,3376.936575932015
